,fdc_id,gtin_upc,branded_food_category,Kincaid_Score,FleschReadingEase,DaleChallIndex,num_words,complex_words_dc
2020,1014545,021000774746,Pasta Dinners,10.150000000000002,139.84500000000003,17.915251515151517,66,46
2021,1014575,021000068302,Pasta Dinners,7.420000000000002,146.95000000000002,17.535611864406782,59,41
2022,1015005,013562363476,Pasta Dinners,-3.1099999999999994,174.35500000000002,14.105575,32,18
2023,1015015,013562493234,Pasta Dinners,3.91,156.085,15.2747,50,29
2024,1015089,021000067077,Pasta Dinners,7.810000000000002,145.935,17.928666666666665,60,43
2025,1015161,021000066223,Pasta Dinners,16.780000000000005,122.59000000000002,17.83607108433735,83,53
2026,1015201,021000065660,Pasta Dinners,8.2,144.92000000000002,17.533903278688527,61,42
2027,1015589,013562363421,Pasta Dinners,-5.84,181.46,14.3505,25,15
2028,1015631,021000065547,Pasta Dinners,17.169999999999998,121.57500000000002,18.517542857142857,84,57
2029,1015679,013562131075,Pasta Dinners,-1.1600000000000001,169.28,13.580078378378378,37,19
2030,1015693,021000065554,Pasta Dinners,23.02,106.35000000000002,19.711546464646467,99,70
2031,1015699,021000057849,Pasta Dinners,7.810000000000002,145.935,17.928666666666665,60,43
2032,1015703,021000655489,Pasta Dinners,5.470000000000002,152.025,17.42638148148148,54,38
2033,1015715,021000067169,Pasta Dinners,21.070000000000004,111.42500000000001,19.04953829787234,94,64
2034,1015807,021000070695,Pasta Dinners,9.760000000000002,140.86,17.79203846153846,65,45
2035,1015851,016000260276,Pasta Dinners,24.580000000000002,102.29000000000002,17.63675631067961,103,58
2036,1015939,016000492936,Pasta Dinners,29.650000000000002,89.09500000000001,19.735272413793105,116,76
2037,1015945,021000066261,Pasta Dinners,10.150000000000002,139.84500000000003,17.915251515151517,66,46
2038,1016093,021000064113,Pasta Dinners,12.100000000000001,134.77,18.72260704225352,71,52
2039,1016095,021000064137,Pasta Dinners,14.830000000000002,127.66500000000002,18.63927435897436,78,55
2040,1016097,021000064120,Pasta Dinners,14.830000000000002,127.66500000000002,18.63927435897436,78,55
2041,1016107,021000064052,Pasta Dinners,12.100000000000001,134.77,18.72260704225352,71,52
2042,1016115,021000065080,Pasta Dinners,23.41,105.33500000000002,18.070500000000003,100,60
2043,1016117,021000065073,Pasta Dinners,19.12,116.50000000000001,17.63134943820225,89,54
2044,1016119,021000065066,Pasta Dinners,18.34,118.53000000000002,17.933883908045978,87,55
2045,1016163,021000035861,Pasta Dinners,16.780000000000005,122.59000000000002,17.455589156626505,83,51
2046,1016415,021000070138,Pasta Dinners,10.150000000000002,139.84500000000003,17.915251515151517,66,46
2047,1016417,021000070121,Pasta Dinners,7.420000000000002,146.95000000000002,17.803238983050846,59,42
2048,1016677,075450093650,Pasta Dinners,17.95,119.54500000000002,18.73477441860465,86,59
2049,1016961,078742008233,Pasta Dinners,8.98,142.89000000000001,17.287966666666666,63,42
2050,1016963,078742008240,Pasta Dinners,18.73,117.51500000000001,18.049481818181818,88,56
2051,1017589,021000070459,Pasta Dinners,39.790000000000006,62.70500000000001,20.79864366197183,142,91
2052,1850017,032251085062,Pasta Dinners,5.470000000000002,152.025,16.841566666666665,54,36
2053,1019325,856587004401,Pasta Dinners,23.8,104.32000000000002,19.27699108910891,101,68
2054,1020009,075450093490,Pasta Dinners,30.040000000000003,88.08000000000001,19.8314094017094,117,77
2055,1020461,041497285860,Pasta Dinners,30.040000000000003,88.08000000000001,19.696452136752136,117,76
2056,1020861,036800642829,Pasta Dinners,0.7899999999999991,164.205,15.494461904761906,42,26
