,fdc_id,gtin_upc,branded_food_category,Kincaid_Score,FleschReadingEase,DaleChallIndex,num_words,complex_words_dc
2042,1859479,078742056005,Cream,-7.01,184.505,15.493609090909091,22,15
2043,1859683,078742017099,Cream,-6.23,182.47500000000002,15.353566666666666,24,16
2044,1859686,078742017082,Cream,-6.23,182.47500000000002,14.69565,24,15
2045,1861460,093966002065,Cream,-7.789999999999999,186.53500000000003,16.471000000000004,20,15
2046,1862328,074562002109,Cream,-5.449999999999999,180.44500000000002,13.428407692307694,26,14
2047,1863076,026400802563,Cream,-11.69,196.685,10.448500000000001,10,4
2048,1863101,011110879486,Cream,-13.64,201.76000000000002,16.5165,5,4
2049,1863133,072830705066,Cream,-13.25,200.745,11.8291,6,3
2050,1863134,072830702010,Cream,-13.25,200.745,11.8291,6,3
2051,1863202,021130073108,Cream,-7.789999999999999,186.53500000000003,13.313,20,11
2052,1863209,021130073696,Cream,-7.789999999999999,186.53500000000003,13.313,20,11
2053,1863210,021130073009,Cream,-7.789999999999999,186.53500000000003,13.313,20,11
2054,1863214,079893408125,Cream,-13.64,201.76000000000002,16.5165,5,4
2055,1863222,021130073047,Cream,-6.619999999999999,183.49,13.702082608695653,23,13
2056,1863231,021130073054,Cream,-6.619999999999999,183.49,13.702082608695653,23,13
2057,1864354,011213382098,Cream,-3.889999999999999,176.38500000000002,15.651166666666665,30,20
2058,1864358,011213382081,Cream,-7.01,184.505,14.058154545454547,22,13
2059,1864369,011213501994,Cream,-7.01,184.505,14.058154545454547,22,13
2060,1864390,011213020754,Cream,-4.279999999999999,177.4,15.964555172413794,29,20
2061,1865157,020188060139,Cream,-1.1600000000000001,169.28,16.567375675675677,37,26
2062,1865203,034463070119,Cream,-13.25,200.745,11.8291,6,3
2063,1865212,034463000109,Cream,-12.86,199.73000000000002,10.750842857142857,7,3
2064,1865609,883038000064,Cream,-4.67,178.41500000000002,14.048157142857143,28,16
2065,1865610,883038000194,Cream,-4.67,178.41500000000002,14.048157142857143,28,16
2066,1865681,769087001125,Cream,-0.7699999999999996,168.26500000000001,12.169721052631578,38,16
2067,1866320,043192400104,Cream,-10.129999999999999,192.625,14.481614285714286,14,9
2068,1868030,074562002031,Cream,-5.059999999999999,179.43,13.747922222222224,27,15
2069,1869320,742365316609,Cream,-13.25,200.745,17.092433333333332,6,5
2070,1869389,795709100013,Cream,-14.03,202.775,15.6774,4,3
2071,1869420,742365316500,Cream,-6.619999999999999,183.49,15.761647826086957,23,16
2072,1870033,011110462251,Cream,-7.01,184.505,14.77588181818182,22,14
2073,1870114,041250112570,Cream,-8.57,188.565,12.4243,18,9
2074,1870115,041250112563,Cream,-8.57,188.565,12.4243,18,9
2075,1870116,041250565123,Cream,-8.57,188.565,12.4243,18,9
2076,1871701,041498163433,Cream,-11.3,195.67000000000002,12.794827272727273,11,6
2077,1871790,034500632027,Cream,-14.42,203.79000000000002,9.048633333333331,3,1
2078,1871797,034500632102,Cream,-6.23,182.47500000000002,14.69565,24,15
2079,1871811,034500631044,Cream,-7.4,185.52,15.204766666666666,21,14
2080,1871832,034500632515,Cream,-14.81,204.805,0.0,2,0
2081,1871833,034500631921,Cream,-14.81,204.805,0.0,2,0
2082,1872213,034500632034,Cream,-9.739999999999998,191.61,12.801833333333335,15,8
2083,1872285,011110502681,Cream,-13.25,200.745,14.460766666666665,6,4
2084,1872482,041900079543,Cream,-10.52,193.64000000000001,12.783607692307694,13,7
2085,1872848,034500636117,Cream,-9.739999999999998,191.61,12.801833333333335,15,8
2086,1875397,00212564,Cream,-13.64,201.76000000000002,10.200500000000002,5,2
2087,1140027,071481045002,Cream,-8.57,188.565,12.4243,18,9
2088,1140052,027568051190,Cream,-10.129999999999999,192.625,12.225900000000001,14,7
2089,1140405,795709100013,Cream,-14.03,202.775,15.6774,4,3
2090,1140948,099482431334,Cream,-3.8271428571428565,172.37214285714288,20.25137142857143,28,27
2091,1141060,041303025215,Cream,-2.1414285714285715,160.2864285714286,16.30387142857143,28,20
2092,1141211,041303025062,Cream,-14.42,203.79000000000002,14.311966666666665,3,2
2093,1142065,041303025055,Cream,-8.57,188.565,12.4243,18,9
2094,1142224,099482489137,Cream,-14.03,202.775,11.7299,4,2
2095,1142225,099482489120,Cream,-14.03,202.775,11.7299,4,2
2096,1142233,099482489144,Cream,-14.03,202.775,11.7299,4,2
2097,1143170,041190465194,Cream,-13.25,200.745,9.197433333333333,6,2
2098,1143410,041190468669,Cream,-11.3,195.67000000000002,12.794827272727273,11,6
2099,1143422,041190468690,Cream,-9.739999999999998,191.61,12.801833333333335,15,8
2100,1143424,041190468706,Cream,-9.739999999999998,191.61,12.801833333333335,15,8
2101,1143851,021130148325,Cream,-5.84,181.46,15.613700000000001,25,17
2102,1144000,079997001093,Cream,-13.25,200.745,14.460766666666665,6,4
2103,1144156,717544209287,Cream,-13.25,200.745,17.092433333333332,6,5
2104,1147034,049568550169,Cream,1.1799999999999997,163.19,15.316741860465115,43,26
